author,author_sex,author_work_count,rating_count,log_author_work_count,bins
judith schalansky,female,16,3247.0,1.2041199826559248,budding
judith viorst,female,70,168338.0,1.845098040014257,experienced
judith visser,female,27,335.0,1.4313637641589874,budding
judson roberts,male,8,1802.0,0.9030899869919435,newbie
judy angelo,female,53,650.0,1.724275869600789,experienced
judy blume,female,98,49340.357142857145,1.9912260756924949,experienced
judy blundell,female,12,13473.0,1.0791812460476249,budding
judy hindley,female,72,122.0,1.8573324964312685,experienced
judy melinek,female,6,15297.0,0.7781512503836436,newbie
jules barbey d'aurevilly,male,225,1350.0,2.3521825181113627,legendary
jules feiffer,male,113,7135.0,2.0530784434834195,legendary
jules michelet,male,486,324.0,2.6866362692622934,legendary
jules verne,male,2032,33795.02857142857,3.307923703611882,legendary
juli alexander,female,22,655.25,1.3424226808222062,budding
juli zeh,female,35,1940.25,1.5440680443502757,experienced
julia alvarez,female,61,27569.0,1.7853298350107671,experienced
julia butterfly hill,female,14,2093.0,1.146128035678238,budding
julia cameron,female,61,19841.0,1.7853298350107671,experienced
julia child,female,35,59921.5,1.5440680443502757,experienced
julia crane,female,62,3658.0,1.792391689498254,experienced
julia devillers,female,41,1116.0,1.6127838567197355,experienced
julia donaldson,female,508,22146.5,2.7058637122839193,legendary
julia durango,female,15,2501.0,1.1760912590556813,budding
julia glass,female,12,15474.75,1.0791812460476249,budding
julia harlow,female,4,112.0,0.6020599913279624,newbie
julia heaberlin,female,11,27268.0,1.0413926851582251,budding
julia hoban,female,14,31436.0,1.146128035678238,budding
julia kent,female,81,2420.0,1.9084850188786497,experienced
julia legian,female,2,173.0,0.3010299956639812,newbie
julia london,female,91,1095.0,1.9590413923210936,experienced
julia navarro,female,12,6675.0,1.0791812460476249,budding
julia press simmons,female,34,229.0,1.5314789170422551,experienced
julia quinn,female,57,25010.041666666668,1.7558748556724915,experienced
julia scheeres,female,6,10312.0,0.7781512503836436,newbie
julia serano,female,14,5834.0,1.146128035678238,budding
julia spencer-fleming,female,19,6550.0,1.2787536009528289,budding
julia stuart,female,6,5583.0,0.7781512503836436,newbie
julia sweeney,female,14,1890.0,1.146128035678238,budding
julian barnes,male,120,29852.571428571428,2.0791812460476247,legendary
julian fellowes,male,49,12107.0,1.6901960800285136,experienced
julian jaynes,male,8,4153.0,0.9030899869919435,newbie
julian may,female,76,5243.75,1.8808135922807914,experienced
julian symons,male,143,74.0,2.155336037465062,legendary
juliana barbassa,female,3,509.0,0.47712125471966244,newbie
julianna baggott,female,35,13870.0,1.5440680443502757,experienced
julianna deering,female,8,1097.3333333333333,0.9030899869919435,newbie
julianna keyes,female,13,433.0,1.1139433523068367,budding
julianna morris,female,58,41.0,1.7634279935629373,experienced
julianne donaldson,female,7,22107.0,0.8450980400142568,newbie
julianne maclean,female,66,8788.75,1.8195439355418688,experienced
julie a. richman,female,26,5977.0,1.414973347970818,budding
julie andrews edwards,female,61,11443.0,1.7853298350107671,experienced
julie anne long,female,26,2456.0,1.414973347970818,budding
julie anne peters,female,30,17097.4,1.4771212547196624,budding
julie berry,female,19,9221.6,1.2787536009528289,budding
julie bertagna,female,18,194.0,1.255272505103306,budding
julie burchill,female,26,120.0,1.414973347970818,budding
julie buxbaum,female,10,25425.5,1.0,newbie
julie clawson,female,4,358.0,0.6020599913279624,newbie
julie cohen,female,47,2126.0,1.6720978579357175,experienced
julie cross,female,25,7785.333333333333,1.3979400086720377,budding
julie elizabeth powell,female,61,159.0,1.7853298350107671,experienced
julie garwood,female,74,17931.03448275862,1.8692317197309762,experienced
julie hall,female,7,460.75,0.8450980400142568,newbie
julie halpern,female,10,5125.5,1.0,newbie
julie harris,female,40,99.0,1.6020599913279623,experienced
julie hearn,female,12,1306.5,1.0791812460476249,budding
julie hockley,female,6,19157.0,0.7781512503836436,newbie
julie israel,female,3,2149.0,0.47712125471966244,newbie
julie james,female,11,25508.0,1.0413926851582251,budding
julie johnson,female,21,9286.0,1.3222192947339193,budding
julie kagawa,female,67,41048.666666666664,1.8260748027008264,experienced
julie kenner,female,149,5765.0,2.173186268412274,legendary
julie kibler,female,3,36118.0,0.47712125471966244,newbie
julie klassen,female,24,9987.0,1.380211241711606,budding
julie lessman,female,39,2873.6666666666665,1.591064607026499,experienced
julie maroh,female,8,25602.0,0.9030899869919435,newbie
julie miller,female,195,223.0,2.290034611362518,legendary
julie morgan,female,50,162.0,1.6989700043360187,experienced
julie murphy,female,23,40439.0,1.3617278360175928,budding
julie orringer,female,13,47397.0,1.1139433523068367,budding
julie otsuka,female,8,29329.5,0.9030899869919435,newbie
julie powell,female,7,147016.0,0.8450980400142568,newbie
julie prestsater,female,26,11404.0,1.414973347970818,budding
julie schumacher,female,16,1531.5,1.2041199826559248,budding
julie trettel,female,29,2978.0,1.462397997898956,budding
julieanne reeves,female,4,3413.0,0.6020599913279624,newbie
julien gracq,male,40,609.5,1.6020599913279623,experienced
juliet dark,female,5,3304.6666666666665,0.6989700043360189,newbie
juliet lyons,female,8,103.0,0.9030899869919435,newbie
juliet madison,female,25,541.0,1.3979400086720377,budding
juliet marillier,female,71,13932.111111111111,1.8512583487190752,experienced
julietta suzuki,female,46,28485.0,1.662757831681574,experienced
juliette morillot,female,10,271.0,1.0,newbie
juman malouf,female,3,421.0,0.47712125471966244,newbie
jun mochizuki,female,112,5223.833333333333,2.0492180226701815,legendary
june bryan belfie,female,34,263.3333333333333,1.5314789170422551,experienced
june rae wood,female,8,930.5,0.9030899869919435,newbie
jung chang,female,12,87363.0,1.0791812460476249,budding
jung-man cho,male,34,407.0,1.5314789170422551,experienced
junji ito,male,192,12044.0,2.2833012287035497,legendary
junko,female,94,1030.0,1.9731278535996986,experienced
juno dawson,female,32,4180.666666666667,1.505149978319906,experienced
jus accardo,female,21,6817.666666666667,1.3222192947339193,budding
jussi adler-olsen,male,31,33130.75,1.4913616938342726,budding
justin a. reynolds,male,3,10169.0,0.47712125471966244,newbie
justin achilli,male,61,419.0,1.7853298350107671,experienced
justin bieber,male,42,3776.5,1.6232492903979006,experienced
justin evans,male,12,2269.0,1.0791812460476249,budding
justin g. longenecker,male,40,69.0,1.6020599913279623,experienced
justin halpern,male,6,78446.0,0.7781512503836436,newbie
justin kemppainen,male,9,1042.0,0.9542425094393249,newbie
justin richards,male,247,1942.0,2.392696953259666,legendary
justin richardson,male,9,9019.0,0.9542425094393249,newbie
justin somper,male,28,4186.333333333333,1.4471580313422192,budding
justin torres,male,20,16160.0,1.3010299956639813,budding
justina chen,female,11,18514.0,1.0413926851582251,budding
justine korman fontes,female,315,31.0,2.4983105537896004,legendary
k'wan,male,54,1115.6666666666667,1.7323937598229686,experienced
k. anders ericsson,male,13,10069.0,1.1139433523068367,budding
k. eric drexler,male,7,380.0,0.8450980400142568,newbie
k. rowe,female,45,55.0,1.6532125137753437,experienced
k. webster,female,125,5793.0,2.0969100130080562,legendary
k.a. harrington,female,2,3504.0,0.3010299956639812,newbie
k.a. linde,female,54,19747.666666666668,1.7323937598229686,experienced
k.a. mitchell,female,41,2217.0,1.6127838567197355,experienced
k.a. robinson,female,25,9128.333333333334,1.3979400086720377,budding
k.b. miller,female,19,287.0,1.2787536009528289,budding
k.c. blaze,female,27,562.0,1.4313637641589874,budding
k.c. hilton,female,7,486.0,0.8450980400142568,newbie
k.c. lynn,female,27,7204.0,1.4313637641589874,budding
k.e. ganshert,female,5,5148.0,0.6989700043360189,newbie
k.e. lane,female,2,4499.0,0.3010299956639812,newbie
k.e. saxon,female,18,238.0,1.255272505103306,budding
k.f. breene,female,67,7591.5,1.8260748027008264,experienced
k.hari kumar,male,8,259.75,0.9030899869919435,newbie
k.j. parker,male,126,1727.0,2.100370545117563,legendary
k.j. taylor,female,26,882.0,1.414973347970818,budding
k.l. armstrong,female,5,4514.333333333333,0.6989700043360189,newbie
k.l. brady,female,23,267.0,1.3617278360175928,budding
k.l. going,female,18,1995.5,1.255272505103306,budding
k.l. grayson,female,25,6317.0,1.3979400086720377,budding
k.l. randis,female,6,32283.0,0.7781512503836436,newbie
k.m. golland,female,20,5279.0,1.3010299956639813,budding
k.m. grant,female,11,123.5,1.0413926851582251,budding
k.m. peyton,female,76,1314.3333333333333,1.8808135922807914,experienced
k.m. weiland,female,22,850.0,1.3424226808222062,budding
k.n. lee,female,109,589.0,2.037426497940624,legendary
k.p. yohannan,male,42,1340.0,1.6232492903979006,experienced
k.r. thompson,female,34,457.8333333333333,1.5314789170422551,experienced
k.s. haigwood,female,21,276.0,1.3222192947339193,budding
k.s. smith,female,7,1274.0,0.8450980400142568,newbie
ka hancock,female,2,7314.0,0.3010299956639812,newbie
kade boehme,male,31,2519.0,1.4913616938342726,budding
kader abdolah,male,43,7909.0,1.6334684555795864,experienced
kady cross,female,13,15447.0,1.1139433523068367,budding
kage baker,female,145,2372.6666666666665,2.161368002234975,legendary
kahlen aymes,female,34,4243.666666666667,1.5314789170422551,experienced
kahlil gibran,male,695,1915.0,2.8419848045901137,legendary
kai bird,male,9,2913.0,0.9542425094393249,newbie
kailin gow,female,250,3419.0,2.3979400086720375,legendary
kaira rouda,female,36,1245.0,1.5563025007672873,experienced
kaitlin bevis,female,17,3416.0,1.2304489213782739,budding
kaitlyn davis,female,44,527.0,1.6434526764861874,experienced
kaleb nation,male,6,643.0,0.7781512503836436,newbie
kalki,male,104,3565.5,2.0170333392987803,legendary
kalle lasn,male,5,1754.0,0.6989700043360189,newbie
kallypso masters,female,24,10099.8,1.380211241711606,budding
kamala markandaya,female,15,8673.0,1.1760912590556813,budding
kamala suraiyya das,female,65,5094.0,1.8129133566428555,experienced
kamel daoud,male,15,5745.0,1.1760912590556813,budding
kami garcia,female,56,66878.30769230769,1.7481880270062005,experienced
kamila shamsie,female,43,16161.333333333334,1.6334684555795864,experienced
kanae minato,female,31,11528.0,1.4913616938342726,budding
kanata konami,female,65,3328.0,1.8129133566428555,experienced
kanoko sakurakouji,female,49,4910.0,1.6901960800285136,experienced
kaori ekuni,female,67,1407.0,1.8260748027008264,experienced
kaori ozaki,female,22,2493.0,1.3424226808222062,budding
kaori yuki,female,146,4979.0,2.164352855784437,legendary
kaoru mori,female,39,7420.0,1.591064607026499,experienced
kaoru tada,female,119,1065.0,2.0755469613925306,legendary
karan bajaj,male,6,2392.0,0.7781512503836436,newbie
karan mahajan,male,6,12675.0,0.7781512503836436,newbie
kareem abdul-jabbar,male,37,110.0,1.568201724066995,experienced
karen abbott,female,5,7740.5,0.6989700043360189,newbie
karen amanda hooper,female,23,1744.5,1.3617278360175928,budding
karen ann hopkins,female,16,1680.25,1.2041199826559248,budding
karen armstrong,female,70,18695.333333333332,1.845098040014257,experienced
karen baney,female,10,660.0,1.0,newbie
karen bao,female,4,682.3333333333334,0.6020599913279624,newbie
karen beaumont,female,30,11320.0,1.4771212547196624,budding
karen blumenthal,female,17,4847.0,1.2304489213782739,budding
karen brooks,female,16,752.0,1.2041199826559248,budding
karen brueggeman,female,6,68.0,0.7781512503836436,newbie
karen connelly,female,25,2762.0,1.3979400086720377,budding
karen cushman,female,22,24876.0,1.3424226808222062,budding
karen elizabeth gordon,female,15,599.0,1.1760912590556813,budding
karen engelmann,female,6,3525.0,0.7781512503836436,newbie
karen erickson,female,91,3575.5,1.9590413923210936,experienced
karen essex,female,12,1300.0,1.0791812460476249,budding
karen fenech,female,26,765.0,1.414973347970818,budding
karen fortunati,female,2,1614.0,0.3010299956639812,newbie
karen foxlee,female,12,981.0,1.0791812460476249,budding
karen hancock,female,9,2023.5,0.9542425094393249,newbie
karen harper,female,81,2401.0,1.9084850188786497,experienced
karen hawkins,female,50,1970.5,1.6989700043360187,experienced
karen healey,female,15,5351.0,1.1760912590556813,budding
karen hesse,female,32,13262.42857142857,1.505149978319906,experienced
karen joy fowler,female,137,81660.0,2.1367205671564067,legendary
karen kendall,female,46,205.0,1.662757831681574,experienced
karen kincy,female,19,2443.0,1.2787536009528289,budding
karen kingsbury,female,141,7675.589285714285,2.1492191126553797,legendary
karen kingston,female,4,3122.0,0.6020599913279624,newbie
karen kondazian,female,5,5912.0,0.6989700043360189,newbie
karen lynch,female,11,20662.0,1.0413926851582251,budding
karen mahoney,female,17,9619.0,1.2304489213782739,budding
karen maitland,female,20,7934.0,1.3010299956639813,budding
karen marie moning,female,33,48957.555555555555,1.5185139398778875,experienced
karen mcquestion,female,25,2989.0,1.3979400086720377,budding
karen miller,female,55,8081.0,1.7403626894942439,experienced
karen perkins,female,36,92.0,1.5563025007672873,experienced
karen prince,female,4,469.0,0.6020599913279624,newbie
karen quinn,female,18,5656.0,1.255272505103306,budding
karen robards,female,76,3357.75,1.8808135922807914,experienced
karen roberts,female,17,175.0,1.2304489213782739,budding
karen rock,female,43,132.0,1.6334684555795864,experienced
karen rose,female,40,5901.7,1.6020599913279623,experienced
karen russell,female,51,50669.0,1.7075701760979363,experienced
karen swan,female,34,3519.0,1.5314789170422551,experienced
karen tei yamashita,female,20,1091.6666666666667,1.3010299956639813,budding
karen thompson walker,female,4,83567.0,0.6020599913279624,newbie
karen tomlinson,female,13,539.0,1.1139433523068367,budding
karen traviss,female,98,3751.4166666666665,1.9912260756924949,experienced
karen white,female,30,10083.666666666666,1.4771212547196624,budding
karen winters schwartz,female,6,66.66666666666667,0.7781512503836436,newbie
karen witemeyer,female,37,8024.0,1.568201724066995,experienced
karen wynn fonstad,female,6,2813.0,0.7781512503836436,newbie
karey parker (k.s.r. kingworth),female,2,211.0,0.3010299956639812,newbie
kari gregg,female,29,1012.5,1.462397997898956,budding
karin alvtegen,female,17,1359.0,1.2304489213782739,budding
karin boye,female,65,5909.0,1.8129133566428555,experienced
karin fossum,female,40,4244.8,1.6020599913279623,experienced
karin lowachee,female,39,1986.0,1.591064607026499,experienced
karin slaughter,female,85,47842.23529411765,1.9294189257142926,experienced
karin tabke,female,41,705.6666666666666,1.6127838567197355,experienced
karina cooper,female,22,365.6666666666667,1.3424226808222062,budding
karina halle,female,77,11229.8,1.8864907251724818,experienced
karina yan glaser,female,7,7512.0,0.8450980400142568,newbie
karl edward wagner,male,208,1282.0,2.3180633349627615,legendary
karl jaspers,male,140,206.0,2.146128035678238,legendary
karl marlantes,male,5,20478.5,0.6989700043360189,newbie
karl marx,male,815,18426.285714285714,2.9111576087399764,legendary
karl may,male,883,1858.25,2.9459607035775686,legendary
karl pilkington,male,26,3541.0,1.414973347970818,budding
karl polanyi,male,26,3779.0,1.414973347970818,budding
karl popper,male,132,1248.6,2.12057393120585,legendary
karl rove,male,6,1550.0,0.7781512503836436,newbie
karl schroeder,male,71,868.3333333333334,1.8512583487190752,experienced
karl shuker,male,42,28.0,1.6232492903979006,experienced
karl wiggins,male,21,126.88888888888889,1.3222192947339193,budding
karleen koen,female,9,5908.333333333333,0.9542425094393249,newbie
karly kirkpatrick,female,12,646.5,1.0791812460476249,budding
karma wilson,female,75,28918.0,1.8750612633917,experienced
karole cozzo,female,6,742.0,0.7781512503836436,newbie
karrine steffans,female,12,916.0,1.0791812460476249,budding
karsten knight,male,13,3858.0,1.1139433523068367,budding
kartik iyengar,male,12,14.5,1.0791812460476249,budding
karuho shiina,female,60,45862.0,1.7781512503836436,experienced
karyn henley,female,120,325.0,2.0791812460476247,legendary
kasey millstead,female,46,319.0,1.662757831681574,experienced
kasie west,female,16,28081.0,1.2041199826559248,budding
kass morgan,female,15,24003.0,1.1760912590556813,budding
kassandra lynn,female,22,23.0,1.3424226808222062,budding
kat carlton,female,5,2897.0,0.6989700043360189,newbie
kat falls,female,8,8030.0,0.9030899869919435,newbie
kat martin,female,110,922.0,2.041392685158225,legendary
kat richardson,female,27,4710.222222222223,1.4313637641589874,budding
kat zhang,female,9,15167.0,0.9542425094393249,newbie
katarina bivald,female,5,34365.0,0.6989700043360189,newbie
katarina von bredow,female,32,1105.6666666666667,1.505149978319906,experienced
katarina wennstam,female,24,411.0,1.380211241711606,budding
kate atkinson,female,49,47821.8,1.6901960800285136,experienced
kate avelynn,female,2,5261.0,0.3010299956639812,newbie
kate beaton,female,20,12301.0,1.3010299956639813,budding
kate belle,female,6,493.0,0.7781512503836436,newbie
kate bernheimer,female,49,3574.0,1.6901960800285136,experienced
kate bolick,female,7,8248.0,0.8450980400142568,newbie
kate brady,female,8,1656.0,0.9030899869919435,newbie
kate breslin,female,5,2493.0,0.6989700043360189,newbie
kate brian,female,41,7199.0,1.6127838567197355,experienced
kate brown,female,12,743.0,1.0791812460476249,budding
kate cann,female,29,899.1666666666666,1.462397997898956,budding
kate carlisle,female,91,7414.0,1.9590413923210936,experienced
kate cary,female,9,1842.0,0.9542425094393249,newbie
kate chopin,female,736,46510.75,2.866877814337499,legendary
kate christensen,female,14,1867.0,1.146128035678238,budding
kate constable,female,18,5083.0,1.255272505103306,budding
kate de goldi,female,17,2537.0,1.2304489213782739,budding
kate dicamillo,female,73,62402.25,1.863322860120456,experienced
kate douglas,female,125,2432.0,2.0969100130080562,legendary
kate douglas wiggin,female,195,17035.5,2.290034611362518,legendary
kate eberlen,female,9,9115.0,0.9542425094393249,newbie
kate egan,female,63,81152.0,1.7993405494535817,experienced
kate elizabeth russell,female,3,42823.0,0.47712125471966244,newbie
kate elliott,female,88,5064.9,1.9444826721501687,experienced
kate ellis,female,46,1870.0,1.662757831681574,experienced
kate evangelista,female,17,1080.0,1.2304489213782739,budding
kate forsyth,female,70,2705.375,1.845098040014257,experienced
kate furnivall,female,17,6695.5,1.2304489213782739,budding
kate gordon,female,10,532.0,1.0,newbie
kate grenville,female,27,17452.0,1.4313637641589874,budding
kate grey,female,7,1955.0,0.8450980400142568,newbie
kate harding,female,7,837.0,0.8450980400142568,newbie
kate hart,female,5,1151.0,0.6989700043360189,newbie
kate holden,female,6,4327.0,0.7781512503836436,newbie
kate jacobs,female,8,70712.0,0.9030899869919435,newbie
kate johnson,female,28,708.0,1.4471580313422192,budding
kate kaynak,female,13,67.0,1.1139433523068367,budding
kate klise,female,38,3107.4,1.5797835966168101,experienced
kate laurens,female,9,702.0,0.9542425094393249,newbie
kate lloyd,female,18,395.0,1.255272505103306,budding
kate locke,female,6,3498.0,0.7781512503836436,newbie
kate manning,female,4,11724.0,0.6020599913279624,newbie
kate mascarenhas,female,3,6808.0,0.47712125471966244,newbie
kate mccarthy,female,14,6474.0,1.146128035678238,budding
kate mcmullan,female,172,819.0,2.2355284469075487,legendary
kate messner,female,58,1619.0,1.7634279935629373,experienced
kate millett,female,26,112.0,1.414973347970818,budding
kate moore,female,33,69857.0,1.5185139398778875,experienced
kate morgenroth,female,7,1442.0,0.8450980400142568,newbie
kate mosse,female,40,19068.75,1.6020599913279623,experienced
kate o'hearn,female,26,3951.0,1.414973347970818,budding
kate perry,female,54,13074.0,1.7323937598229686,experienced
kate petty,female,186,75.0,2.2695129442179165,legendary
kate quinn,female,20,60180.75,1.3010299956639813,budding
kate racculia,female,4,7357.0,0.6020599913279624,newbie
kate riordan,female,10,1136.0,1.0,newbie
kate saunders,female,55,2223.5,1.7403626894942439,experienced
kate seredy,female,50,2372.0,1.6989700043360187,experienced
kate sherwood,female,55,1895.5,1.7403626894942439,experienced
kate stewart,female,2,7019.0,0.3010299956639812,newbie
kate summerscale,female,7,18487.0,0.8450980400142568,newbie
kate sweeney,female,50,61.5,1.6989700043360187,experienced
kate thompson,female,56,1016.25,1.7481880270062005,experienced
katelin lamontagne,female,7,213.0,0.8450980400142568,newbie
katerina diamond,female,11,13447.0,1.0413926851582251,budding
katharina hagena,female,9,1494.5,0.9542425094393249,newbie
katharine burdekin,female,11,1763.0,1.0413926851582251,budding
katharine eliska kimbriel,female,15,203.0,1.1760912590556813,budding
katharine holabird,female,150,9864.0,2.1760912590556813,legendary
katharine kerr,female,59,6074.3,1.7708520116421442,experienced
katharine stewart,female,14,226.0,1.146128035678238,budding
katherine addison,female,8,23955.0,0.9030899869919435,newbie
katherine anne porter,female,81,4195.0,1.9084850188786497,experienced
katherine applegate,female,272,12826.875,2.4345689040341987,legendary
katherine arden,female,12,49785.0,1.0791812460476249,budding
katherine ayres,female,12,509.0,1.0791812460476249,budding
katherine dunn,female,18,56862.0,1.255272505103306,budding
katherine ewell,female,5,4251.0,0.6989700043360189,newbie
katherine frank,female,10,1913.0,1.0,newbie
katherine govier,female,21,164.0,1.3222192947339193,budding
katherine hannigan,female,6,22490.0,0.7781512503836436,newbie
katherine howe,female,10,50358.0,1.0,newbie
katherine howell,female,9,404.6666666666667,0.9542425094393249,newbie
katherine kirkpatrick,female,10,64.0,1.0,newbie
katherine kurtz,female,60,4706.5,1.7781512503836436,experienced
katherine mansfield,female,425,1019.0,2.6283889300503116,legendary
katherine neville,female,23,20258.5,1.3617278360175928,budding
katherine pancol,female,43,8342.0,1.6334684555795864,experienced
katherine paterson,female,122,120846.0,2.0863598306747484,legendary
katherine reay,female,10,12673.0,1.0,newbie
katherine rundell,female,14,5185.0,1.146128035678238,budding
katherine s. newman,female,21,435.0,1.3222192947339193,budding
katherine v. forrest,female,39,2632.5,1.591064607026499,experienced
katherine woodfine,female,20,1490.3333333333333,1.3010299956639813,budding
kathi appelt,female,47,9909.0,1.6720978579357175,experienced
kathi s. barton,female,224,464.8333333333333,2.3502480183341627,legendary
kathleen baldwin,female,16,1621.625,1.2041199826559248,budding
kathleen benner duble,female,12,1380.0,1.0791812460476249,budding
kathleen brooks,female,54,13329.0,1.7323937598229686,experienced
kathleen dean moore,female,22,234.0,1.3424226808222062,budding
kathleen duey,female,107,1959.0,2.0293837776852097,legendary
kathleen e. woodiwiss,female,21,9382.25,1.3222192947339193,budding
kathleen givens,female,9,1575.0,0.9542425094393249,newbie
kathleen glasgow,female,5,23800.0,0.6989700043360189,newbie
kathleen grissom,female,5,226539.0,0.6989700043360189,newbie
kathleen kent,female,10,31689.0,1.0,newbie
kathleen long,female,30,1869.0,1.4771212547196624,budding
kathleen mcgowan,female,13,5115.0,1.1139433523068367,budding
kathleen o'neal gear,male,64,1401.7777777777778,1.806179973983887,experienced
kathleen peacock,female,5,10085.0,0.6989700043360189,newbie
kathleen ragan,female,3,1273.0,0.47712125471966244,newbie
kathleen rooney,female,30,19144.0,1.4771212547196624,budding
kathleen shoop,female,25,965.6666666666666,1.3979400086720377,budding
kathleen thompson norris,female,103,1514.0,2.012837224705172,legendary
kathleen winter,female,12,10867.0,1.0791812460476249,budding
kathrine kressmann taylor,female,15,6923.0,1.1760912590556813,budding
kathryn bonella,female,9,3098.0,0.9542425094393249,newbie
kathryn braund,female,12,151.0,1.0791812460476249,budding
kathryn c. kelly,female,36,5706.0,1.5563025007672873,experienced
kathryn casey,female,26,2415.0,1.414973347970818,budding
kathryn erskine,female,10,15443.0,1.0,newbie
kathryn harrison,female,41,2551.0,1.6127838567197355,experienced
kathryn harvey,female,11,2457.0,1.0413926851582251,budding
kathryn hughes,female,10,27180.0,1.0,newbie
kathryn j. atwood,female,8,1320.0,0.9030899869919435,newbie
kathryn james,female,5,869.0,0.6989700043360189,newbie
kathryn lasky,female,206,6410.36,2.3138672203691533,legendary
kathryn littlewood,female,31,3689.6666666666665,1.4913616938342726,budding
kathryn reiss,female,23,942.0,1.3617278360175928,budding
kathryn smith,female,30,3125.5,1.4771212547196624,budding
kathryn stockett,female,5,2097024.0,0.6989700043360189,newbie
kathryn tanquary,female,2,875.0,0.3010299956639812,newbie
kathryne kennedy,female,15,3757.0,1.1760912590556813,budding
kathy acker,female,59,3360.0,1.7708520116421442,experienced
kathy coopmans,female,59,2033.0,1.7708520116421442,experienced
kathy griffin,female,8,36533.0,0.9030899869919435,newbie
kathy hepinstall,female,9,2096.6666666666665,0.9542425094393249,newbie
kathy herman,female,24,1243.0,1.380211241711606,budding
kathy kacer,female,36,541.0,1.5563025007672873,experienced
kathy kinney,female,5,219.0,0.6989700043360189,newbie
kathy reichs,female,79,29432.29411764706,1.8976270912904414,experienced
kathy stinson,female,41,1460.0,1.6127838567197355,experienced
kathy t. kale,female,5,365.0,0.6989700043360189,newbie
katia fox,female,8,980.0,0.9030899869919435,newbie
katia lief,female,25,1023.0,1.3979400086720377,budding
katie alender,female,9,11062.4,0.9542425094393249,newbie
katie ashley,female,53,21794.14285714286,1.724275869600789,experienced
katie coyle,female,6,5089.0,0.7781512503836436,newbie
katie cross,female,31,3334.0,1.4913616938342726,budding
katie davis,female,22,27245.0,1.3424226808222062,budding
katie fforde,female,65,3895.090909090909,1.8129133566428555,experienced
katie finn,female,11,2502.0,1.0413926851582251,budding
katie flynn,female,81,481.0,1.9084850188786497,experienced
katie french,female,45,130.0,1.6532125137753437,experienced
katie hafner,female,8,3940.0,0.9030899869919435,newbie
katie hess,female,2,62.0,0.3010299956639812,newbie
katie kacvinsky,female,9,5382.75,0.9542425094393249,newbie
katie klein,female,12,18771.0,1.0791812460476249,budding
katie lee o'guinn,female,13,1141.0,1.1139433523068367,budding
katie macalister,female,97,7028.5625,1.9867717342662448,experienced
katie maxwell,female,13,1831.0,1.1139433523068367,budding
katie mcgarry,female,23,26826.5,1.3617278360175928,budding
katie o'neill,female,27,9058.0,1.4313637641589874,budding
katie oliver,female,17,72.33333333333333,1.2304489213782739,budding
katie piper,female,14,3003.0,1.146128035678238,budding
katie price,female,48,1014.0,1.6812412373755872,experienced
katie reus,female,130,655.0,2.113943352306837,legendary
katie roiphe,female,13,418.0,1.1139433523068367,budding
katie ruggle,female,15,820.0,1.1760912590556813,budding
katie salen,female,14,854.0,1.146128035678238,budding
katie ward,female,2,2438.0,0.3010299956639812,newbie
katja brandis,female,39,84.0,1.591064607026499,experienced
katja millay,female,4,77291.0,0.6020599913279624,newbie
katrin schumann,female,6,17210.0,0.7781512503836436,newbie
katrina cope,female,28,109.0,1.4471580313422192,budding
katrina rasbold,female,52,66.5,1.7160033436347992,experienced
katsuhiro otomo,male,217,8158.375,2.3364597338485296,legendary
katsura hoshino,female,227,12282.666666666666,2.3560258571931225,legendary
katy cannon,female,15,572.0,1.1760912590556813,budding
katy evans,female,54,42211.8,1.7323937598229686,experienced
katy gardner,female,20,1084.0,1.3010299956639813,budding
kaui hart hemmings,female,7,20358.0,0.8450980400142568,newbie
kaushal jha,male,2,81.0,0.3010299956639812,newbie
kay arthur,female,298,550.5,2.4742162640762553,legendary
kay cassidy,female,7,2663.0,0.8450980400142568,newbie
kay hooper,female,106,5028.347826086957,2.0253058652647704,legendary
kay lynn mangum,female,4,4462.0,0.6020599913279624,newbie
kay thompson,female,43,22983.0,1.6334684555795864,experienced
kaye gibbons,female,29,16431.5,1.462397997898956,budding
kayla cagan,female,15,984.0,1.1760912590556813,budding
kayla rae whitaker,female,3,10636.0,0.47712125471966244,newbie
kaylea cross,female,73,3814.0,1.863322860120456,experienced
kazu kibuishi,male,30,24904.571428571428,1.4771212547196624,budding
kazue kato,female,143,15287.5,2.155336037465062,legendary
kazuki takahashi,male,198,5692.5,2.296665190261531,legendary
kazuko furumiya,female,12,8006.0,1.0791812460476249,budding
kazune kawahara,female,127,24427.0,2.103803720955957,legendary
kazuo ishiguro,male,45,100730.125,1.6532125137753437,experienced
kazuo koike,male,329,6375.0,2.5171958979499744,legendary
kazuya minekura,female,108,410.0,2.03342375548695,legendary
kazys boruta,male,19,1246.0,1.2787536009528289,budding
kealan patrick burke,male,160,3300.0,2.2041199826559246,legendary
keary taylor,female,49,6254.571428571428,1.6901960800285136,experienced
keigo higashino,male,117,13123.25,2.0681858617461617,legendary
keiji nakazawa,male,52,3157.0,1.7160033436347992,experienced
keira andrews,female,52,2567.0,1.7160033436347992,experienced
keira michelle telford,female,27,532.0,1.4313637641589874,budding
keith,male,76,705.0,1.8808135922807914,experienced
keith donohue,male,11,10811.0,1.0413926851582251,budding
keith hale,male,43,176.5,1.6334684555795864,experienced
keith houghton,male,16,2611.0,1.2041199826559248,budding
